id,name,debut,company_id,fanclub_name,active,type
50535,Gourmet Pintail,2011-7-6,10552,Moist,True,boy groups
50536,Square Condominium,2013-8-13,13601,,False,boy groups
50537,Gray Compartment,2014-7-6,83793,,False,girl groups
50538,Circuit Strong,2023-3-23,70367,,True,girl groups
50539,Curb Senior,2015-2-2,68795,Bordeaux,False,boy groups
50540,Isothermal Repository,2013-3-8,84224,Recursive,True,boy groups
50541,Height Shrewd,2013-3-8,59291,Wood,True,boy groups
50542,Denim Radial,2013-9-16,59649,Bounded,True,girl groups
50543,Coincident Glass,2010-7-28,78393,Vivid,True,boy groups
50544,Forward Meter,2019-9-24,89190,Polite,True,boy groups
50545,Gusset Critical,2012-2-1,84961,Miniature,True,boy groups
50546,Ragdoll Electric,2015-2-18,100734,Searing,False,girl groups
50547,Pureed Front,2012-1-24,73572,Archaic,True,boy groups
50548,Dichotomic Pyramid,2016-4-14,99116,Connected,True,girl groups
50549,Rowdy Fennel,2022-6-2,70898,Vintage,True,boy groups
50550,Quanta Silent,2021-4-19,39400,Worn,True,girl groups
50551,Birth Insulated,2018-5-18,37563,Stubborn,True,girl groups
50552,Dark Row,2011-7-27,7484,Irregular,True,boy groups
50553,Sound Regular,2012-6-22,29654,Emerald,True,boy groups
50554,Fender Tense,2014-3-12,28575,Isochoric,True,girl groups
50555,Mild Nest,2019-2-21,19809,,True,boy groups
50556,Deterministic Category,2014-9-10,35606,Horizontal,True,boy groups
50557,String Worn,2022-3-5,7188,Wicker,False,girl groups
50558,Obnoxious Pavilion,2016-7-19,72788,Dynamic,False,boy groups
50559,Emporium Scalding,2023-11-12,56008,,True,boy groups
50560,Sub Canary,2016-8-6,17966,,True,girl groups
50561,Null Swarm,2018-3-25,78553,Muted,True,boy groups
50562,Bold Calendar,2020-2-11,15049,Legacy,True,boy groups
50563,Crunchy Analog,2015-7-25,42289,,True,boy groups
50564,Open Subdivision,2022-6-6,23601,Sour,True,girl groups
50565,Hexagon Vibrato,2013-11-3,92942,,True,boy groups
50566,Joint Modulation,2021-8-29,30679,Terminal,True,boy groups
50567,Wintry Dado,2022-1-22,15674,Hot,True,girl groups
50568,Flannel Espressivo,2012-7-18,3024,,True,girl groups
50569,Dry Skeleton,2014-5-3,72315,Ancient,False,girl groups
50570,Material Snow,2015-4-29,90846,Similar,True,girl groups
50571,Font Descriptive,2012-9-9,76717,Complicated,True,girl groups
50572,Convex Structure,2018-12-13,31448,,False,girl groups
50573,Sectional Weighted,2011-3-22,40726,Parallel,True,boy groups
50574,Rifle Endothermic,2014-6-3,44362,Legato,True,girl groups
50575,League Warm,2023-11-17,25637,,True,boy groups
50576,Rocket Pleasant,2010-1-3,86599,Smoggy,True,girl groups
50577,Null Dope,2021-3-15,87175,,True,girl groups
50578,Rich Field,2021-4-7,49350,,True,boy groups
50579,Major Juicy,2014-10-3,54042,,True,girl groups
50580,Feasible Cart,2021-4-9,6164,Rust,True,girl groups
50581,Savage Tostada,2014-6-26,95818,Wood,True,girl groups
50582,Asymptotic Skill,2021-6-2,88177,,True,boy groups
50583,Melon Blended,2010-5-18,60164,,False,girl groups
50584,Stain Toasted,2022-12-11,73249,,True,girl groups
50585,Investor Coconut,2020-11-6,52067,Arctic,True,girl groups
50586,Sax Obtuse,2023-11-24,60634,,True,boy groups
50587,Resultant Bush,2021-8-26,87640,,False,girl groups
50588,Spice Stale,2018-5-29,13569,Simple,True,boy groups
50589,Beveled Facade,2012-10-24,1758,Bent,True,girl groups
50590,Elaborate Team,2010-8-27,72099,,True,boy groups
50591,Active Dormer,2014-7-25,78525,,True,boy groups
50592,Wave Immediate,2012-4-16,15137,,True,girl groups
50593,Venture Largo,2010-11-10,84429,,True,girl groups
50594,Union Diachronic,2010-12-8,30561,,True,girl groups
50595,Boilerplate Lime,2023-3-20,42031,,True,girl groups
50596,Texture Affable,2011-5-1,11165,,True,boy groups
50597,Tower Cold,2010-3-9,16019,,True,girl groups
50598,Sparse Founder,2015-6-24,84911,,True,boy groups
50599,Solenoid Asphalt,2011-8-23,37592,Sluggish,True,boy groups
50600,Raft Adaptive,2016-1-9,50750,,True,girl groups
50601,Descent Pinscher,2011-3-16,90227,Urbane,True,girl groups
50602,Uniform Rehab,2010-3-11,74007,Shortest,True,boy groups
50603,Isomorphic Helo,2015-9-29,77933,,False,boy groups
50604,Chamfer Knurled,2019-3-23,77924,Concave,True,boy groups
50605,Salad Navy,2023-12-18,93047,Nimble,True,girl groups
50606,Oily Backburner,2020-11-27,10444,Metallic,True,boy groups
50607,Tree Crabby,2013-7-14,21234,Intense,True,girl groups
50608,Latent Code,2019-3-28,87707,,True,girl groups
50609,Cement Jumbo,2013-9-12,100589,,True,boy groups
50610,Furious Yaw,2022-3-23,11251,,True,girl groups
50611,Oxford Partial,2022-8-10,12935,,True,boy groups
50612,Sub Intense,2011-4-3,16219,Amicable,True,girl groups
50613,Silver Culture,2011-5-15,27395,,True,girl groups
50614,Obliging Jug,2022-7-15,67272,,True,boy groups
50615,Bold Loop,2016-1-9,3321,,True,girl groups
50616,Laminated Net,2020-12-8,24757,Immediate,False,boy groups
50617,Barrage Respectful,2021-3-18,15265,,True,girl groups
50618,Chain Novel,2013-12-16,36413,Hot,False,girl groups
50619,Circle Nutritious,2010-4-16,76354,,True,girl groups
50620,Panini Best,2015-4-14,63803,Fat,True,girl groups
50621,Vase Daring,2017-4-20,16056,,True,boy groups
50622,Baked Content,2014-5-9,10882,,True,girl groups
50623,Quick Quartz,2015-1-11,31128,Mild,True,boy groups
50624,Glossy Stock,2018-1-14,65070,Chocolaty,True,girl groups
50625,Quick Berry,2018-9-12,37499,,True,girl groups
50626,Lean Oil,2023-4-12,30712,Coffee,True,boy groups
50627,Reef Neat,2020-11-24,98099,Frosty,True,girl groups
50628,Latent Mosque,2017-7-22,84006,Ornery,True,girl groups
50629,Porch Smoggy,2015-4-15,89695,Ordered,True,boy groups
50630,Nearest Gallery,2015-8-25,52642,,True,boy groups
50631,Hull Molten,2017-10-18,4000,Equilateral,True,boy groups
50632,Cottage Easy,2022-8-11,68263,Local,True,boy groups
50633,Center Corporate,2016-10-28,11182,,True,boy groups
50634,Figurative Broker,2022-4-25,17755,Blocky,True,girl groups
50635,Hamburger Pale,2010-12-18,41347,,False,girl groups
50636,Force National,2023-5-25,39516,,True,girl groups
50637,Pushback Greasy,2011-4-14,80278,Insulated,True,girl groups
50638,Dimension Tangy,2019-4-27,73051,Dry,True,boy groups
50639,Drawbridge Persistent,2011-1-20,84535,,True,girl groups
50640,Hockey Cold,2011-7-17,29582,,True,boy groups
50641,Orphan Grilled,2020-3-2,13715,Glum,True,boy groups
50642,Tender Performance,2011-3-3,47500,Covering,True,boy groups
50643,Reservoir Cruel,2021-7-12,34724,,True,girl groups
50644,Radius Cerulean,2018-12-24,2782,,True,girl groups
50645,Distance Metal,2015-2-16,29862,Primordial,True,girl groups
50646,Animato Sphere,2015-8-13,61179,,True,boy groups
50647,Swale Brass,2013-9-1,11387,,True,girl groups
50648,Composite Play,2011-10-4,86442,Concrete,True,boy groups
50649,Sauce Ancient,2011-6-8,23419,,True,girl groups
50650,Remote Swarm,2022-12-15,49746,Straight,False,girl groups
50651,Stave Another,2022-10-9,11294,Massive,True,girl groups
50652,Elegant Graph,2016-6-2,52619,Collinear,True,boy groups
50653,Intricate Zoning,2020-2-17,69080,Jovial,True,boy groups
50654,Foreclosure Vain,2017-2-8,67505,Grim,True,boy groups
50655,Vector Chromatic,2021-4-20,8430,Sienna,False,boy groups
50656,Slow Smooth,2021-2-17,18115,,True,girl groups
50657,Isomorphic Solvent,2020-8-1,53280,,True,girl groups
50658,Log Violet,2010-3-12,34868,Stone,True,boy groups
50659,Pounded Voile,2023-5-15,6478,Coral,True,boy groups
50660,Abstract Grenade,2015-5-26,19895,,True,boy groups
50661,Impulse Heather,2017-3-22,31811,Glad,True,boy groups
50662,Isomorphic Space,2019-1-16,41807,Dynamic,True,girl groups
50663,Bintree Green,2011-7-7,64692,,True,girl groups
50664,Falls Stubborn,2023-9-17,13583,,True,girl groups
50665,Model Crispy,2010-4-4,76979,,True,boy groups
50666,Board Critical,2018-8-21,99269,,True,girl groups
50667,Pesto Cobalt,2020-9-24,82268,Unproductive,True,girl groups
50668,Oblique Store,2010-5-13,40523,Woolen,True,boy groups
50669,Marinated Blue,2015-8-28,30897,Coral,False,girl groups
50670,Pure Outboard,2011-11-6,45006,Cheesy,True,boy groups
50671,Blue Shortest,2012-6-14,66978,,True,boy groups
50672,Cross Plot,2016-7-17,47648,,False,boy groups
50673,Calm Helo,2022-3-2,31350,Figurative,True,boy groups
50674,Level Key,2013-2-19,98729,Immense,True,girl groups
50675,Proud Shoot,2021-12-19,22209,,True,boy groups
50676,Ringtone Sad,2016-8-16,44675,,True,girl groups
50677,Adhesive Relaxed,2019-6-28,36464,Terminal,False,boy groups
50678,Plan Bright,2020-4-29,7390,Yummy,True,boy groups
50679,Console Pallid,2022-6-20,14419,Chief,False,girl groups
50680,Base Distinct,2018-10-7,31766,Smart,True,boy groups
50681,Ligature Avocado,2017-9-16,3425,,True,girl groups
50682,Staff Urn,2019-1-26,3811,,False,boy groups
50683,Pique New,2023-10-1,93523,Greasy,True,boy groups
50684,Modulation Light,2016-10-28,86277,,True,girl groups
50685,Circuit Tempered,2010-5-17,57479,Approximate,True,girl groups
50686,Dense Stud,2015-12-8,48799,Greedy,True,boy groups
50687,Bright Compete,2011-3-5,43520,Visible,True,girl groups
50688,Soda Bold,2018-1-22,19368,,True,boy groups
50689,Brandy Relaxed,2020-2-4,10317,Vibrato,True,girl groups
50690,Frame Knurled,2012-6-1,97664,Eager,False,girl groups
50691,Reservoir Exponential,2020-12-5,33420,,True,girl groups
50692,Brass Host,2010-2-10,26388,,True,girl groups
50693,Ternary Momentum,2016-3-7,77076,Caramel,True,girl groups
50694,Jig Ragged,2020-9-4,85292,Mute,False,boy groups
50695,Indent Damp,2022-2-3,61905,Acidic,True,girl groups
50696,Impulsive Formation,2023-8-7,80453,,True,boy groups
50697,Marinated Type,2017-7-8,17484,,True,girl groups
50698,Concentric Matrix,2020-1-18,41745,,True,boy groups
50699,Product Prepared,2013-8-19,29412,Random,False,boy groups
50700,Click Dense,2013-8-4,83025,Binding,False,girl groups
50701,Staff Concurrent,2018-12-8,96749,Maroon,True,girl groups
50702,Tiny Curd,2013-6-27,58363,Sour,True,boy groups
50703,Reef Radiant,2011-12-14,41900,Radiant,True,girl groups
50704,Exec Rigid,2015-12-29,61895,Ragged,True,girl groups
50705,Convex Papaya,2017-7-8,94367,,True,boy groups
50706,Radial Andante,2017-11-20,72871,,True,girl groups
50707,Zoning Oscillating,2020-12-24,1246,,True,boy groups
50708,Radioactive Rack,2021-4-5,18152,Forward,True,boy groups
50709,Sunny Lacquer,2014-6-26,71985,,True,girl groups
50710,Serious Gong,2016-8-21,72980,,True,boy groups
50711,Mastic Ternary,2017-3-11,35250,,True,girl groups
50712,Rifle Impulsive,2023-11-9,66419,,True,girl groups
50713,Bone Nucleus,2013-4-6,46528,Absolute,False,boy groups
50714,Profile Chromatic,2012-6-6,29506,Recent,True,boy groups
50715,Incircle Fancy,2017-6-5,63610,,False,girl groups
50716,Shrewd Pergola,2018-3-18,89476,Tattered,True,girl groups
50717,Cool Lumen,2018-11-8,8988,Faded,True,boy groups
50718,Cross Spec,2013-7-18,47682,,False,boy groups
50719,Ampere Nimble,2010-10-20,92736,,True,girl groups
50720,Cover Nuclear,2015-8-5,68557,Bipartite,True,girl groups
50721,Float Fundamental,2020-7-13,87538,Slim,True,girl groups
50722,Sunny Singularity,2015-5-20,81222,,True,girl groups
50723,Backburner Lower,2021-3-8,40496,,True,boy groups
50724,Express Benefit,2017-3-12,75705,,True,boy groups
50725,Infantry Metal,2018-5-10,72289,Ancient,True,girl groups
50726,Breezeway Vicious,2023-4-25,61540,,True,boy groups
50727,Skillet Wide,2010-4-18,74314,,True,girl groups
50728,Snipe Calm,2014-11-16,72207,Similar,False,boy groups
50729,Oboe Excited,2023-1-6,81914,,True,girl groups
50730,Swallow Desert,2013-1-23,46752,Diagonal,False,boy groups
50731,Ident Relaxed,2019-4-15,6794,,True,boy groups
50732,Adiabatic Emmentaler,2011-6-26,88901,Frosty,True,girl groups
50733,Animato Heat,2011-10-6,40242,Intense,True,girl groups
50734,Barbel Doughy,2017-6-17,56505,,False,girl groups
50735,Trusting Tanker,2021-2-28,34685,,False,girl groups
50736,Fork Ambitious,2013-7-12,89502,Radial,False,girl groups
50737,Wave Worn,2022-4-24,25138,,True,boy groups
50738,Fast Landing,2013-3-4,45737,Scalding,False,boy groups
50739,Garage Purple,2018-5-6,63326,,True,girl groups
50740,Buck Customer,2016-3-15,100065,,False,girl groups
50741,Mad Appraisal,2017-12-15,13339,,True,boy groups
50742,Frigid Action,2022-11-15,50170,Black,True,boy groups
50743,Bass Allegro,2018-5-25,41385,Cream,True,boy groups
50744,Smoked Courtyard,2015-8-11,39561,,True,girl groups
50745,Chewy Plugin,2020-1-7,41300,Olive,True,boy groups
50746,Path Warm,2012-8-23,51908,Asphalt,True,boy groups
50747,Chartreuse Scan,2015-6-24,56078,Senior,True,boy groups
50748,Representative Persistent,2016-2-16,76710,,True,girl groups
50749,Orange Space,2012-8-12,86978,Inverted,True,boy groups
50750,Style Hard,2010-11-29,32461,,True,girl groups
50751,Respectful Dialogue,2013-7-29,67881,,True,girl groups
50752,Tossed World,2012-9-6,61424,Concrete,True,girl groups
50753,Sriracha Aquamarine,2016-2-17,66654,,False,boy groups
50754,Kind Functionality,2010-10-24,22601,,True,girl groups
50755,Phrase Wise,2020-11-29,54187,Nippy,True,girl groups
50756,Light Linear,2012-3-17,69557,,False,boy groups
50757,Quetzal Brown,2010-2-11,84748,Jumbo,True,boy groups
50758,Wood Reward,2022-8-24,22525,Vicious,False,boy groups
50759,Allegro Horror,2020-7-6,72726,,True,girl groups
50760,Null Click,2018-2-20,19092,Gentle,True,boy groups
50761,Bandwidth Internal,2010-12-3,36186,Spatial,True,girl groups
50762,Noisy Canal,2020-7-25,42371,,False,girl groups
50763,Hash Tempered,2018-6-27,2848,Rapid,True,girl groups
50764,Square Fuchsia,2021-5-1,64193,,True,girl groups
50765,Polarization Freezing,2022-5-16,27197,Composite,True,boy groups
50766,Console Charcoal,2012-3-15,96652,,True,boy groups
50767,Garage Nullary,2017-7-14,8904,Deafening,True,girl groups
50768,Bicycle Greasy,2020-6-24,45394,,False,girl groups
50769,Clean Skin,2015-7-22,65812,Ancient,True,boy groups
50770,Long Maltese,2016-10-9,35308,Contemporary,False,girl groups
50771,Searing Python,2010-11-11,71222,Sunny,True,girl groups
50772,Horizontal Reef,2018-6-3,62163,Many,False,boy groups
50773,Golden Thinner,2020-8-22,83292,,True,girl groups
50774,Guava Teal,2022-5-8,12703,,True,girl groups
50775,Brown Olive,2023-9-16,22640,,True,boy groups
50776,Queue Radial,2021-5-11,89066,,True,boy groups
50777,Keel Optical,2020-5-28,50511,,True,boy groups
50778,Interval Espressivo,2011-12-29,42109,,True,boy groups
50779,Plain Canal,2017-8-27,81704,,False,boy groups
50780,Rich Flue,2012-10-6,29895,Obliging,True,girl groups
50781,Cerulean Sniffer,2021-8-15,87297,,True,boy groups
50782,Tough Bow,2023-5-6,12886,,False,boy groups
50783,Canal Short,2017-12-22,96535,Direct,False,girl groups
50784,Congruent Center,2022-6-28,69493,,False,girl groups
50785,Faded Intersection,2015-6-15,12338,,True,boy groups
50786,Vibrato Icy,2014-11-5,20804,,False,girl groups
50787,Weary Heater,2011-10-13,12323,Sunny,True,girl groups
50788,Rower Nuclear,2019-8-17,18222,,True,girl groups
50789,Trusting Spring,2023-2-9,32222,,True,boy groups
50790,Archaic Cliff,2023-10-13,56603,,True,girl groups
50791,Date Dry,2016-7-5,8590,Brilliant,True,boy groups
50792,Congruent Lake,2016-8-29,62747,,True,girl groups
50793,Tart Conduction,2012-3-13,62740,,True,boy groups
50794,Generous Highlight,2019-8-22,15124,,True,boy groups
50795,Rosy Bombay,2012-9-26,67116,Connected,True,boy groups
50796,Dynamic Indulgent,2015-4-15,67085,Nondeterministic,True,girl groups
50797,Stud Bright,2021-10-16,21355,,False,boy groups
50798,Alligator Salmon,2010-10-13,37988,,True,girl groups
50799,Drywall Booming,2011-7-17,49950,,False,boy groups
50800,Complicated Tungsten,2019-6-5,2257,,True,girl groups
50801,Calm Name,2012-12-7,77734,,False,boy groups
50802,Humble Confusion,2016-1-2,27305,Polynomial,True,girl groups
50803,Agate Wary,2021-2-10,86654,Oriented,True,boy groups
50804,Decidable Cheetah,2022-11-14,34679,,True,girl groups
50805,Department Senile,2020-3-18,33574,,True,boy groups
50806,Mechanical Helo,2022-10-9,26496,Express,True,girl groups
50807,Leadership Weathered,2012-7-14,77670,Narrow,True,boy groups
50808,Excited Broth,2018-11-17,5727,Amortized,True,boy groups
50809,Furious Bight,2011-8-12,54963,Concave,True,girl groups
50810,Asymptotic Radiator,2013-7-29,5482,Huge,False,boy groups
50811,Direct Modulation,2010-1-12,33350,Convoluted,True,girl groups
50812,Customer Chord,2010-10-6,62102,,True,girl groups
50813,Current Producer,2023-11-15,33492,Average,False,boy groups
50814,Terrace Stringy,2017-12-7,2189,Unsorted,True,boy groups
50815,Pinot Global,2020-9-20,19018,Isobaric,True,boy groups
50816,Obvious Frequency,2018-2-4,52582,,False,boy groups
50817,Object Local,2012-8-21,68733,,True,girl groups
50818,Cautious Food,2020-12-29,71303,,True,boy groups
50819,Pesto Cheesy,2013-7-25,99862,Objective,True,girl groups
50820,Concentric River,2018-12-10,41857,Obtuse,True,boy groups
50821,Aquamarine Sting,2023-5-24,61854,,True,girl groups
50822,Stern Microphone,2011-5-19,81637,Clever,True,girl groups
50823,Product Variance,2020-6-17,45159,Simple,True,girl groups
50824,Element Metallic,2013-11-3,48147,,True,girl groups
50825,Nutty Trap,2022-7-3,5416,Sleek,False,girl groups
50826,Capital Seasoned,2020-8-24,27670,Foggy,True,girl groups
50827,Mint Salty,2018-5-25,94812,,True,girl groups
50828,Contemporary Fitting,2012-8-21,27398,Brutal,True,girl groups
50829,Witty Bulwark,2015-2-18,7262,Adjacent,True,girl groups
50830,Lazy Anthology,2012-3-27,15939,,True,boy groups
50831,Metaball Loyal,2013-3-19,85300,,False,girl groups
50832,Clean Bastion,2020-5-24,98784,,True,boy groups
50833,Lower Tilapia,2023-4-19,45580,,True,girl groups
50834,Ambush Silver,2021-6-15,43760,Critical,True,boy groups
50835,Savory Landlubber,2023-10-15,83582,Random,True,girl groups
50836,Grip Tart,2011-7-6,88271,,False,boy groups
50837,Flat Repeat,2018-5-1,59941,,True,boy groups
50838,Condominium Null,2011-10-6,39720,,True,girl groups
50839,Elegant Mouth,2013-4-3,32433,,True,girl groups
50840,Binding Mayonnaise,2022-5-2,67348,Tangy,True,girl groups
50841,Formula Reduced,2019-8-12,12984,Latent,False,boy groups
50842,Nutritious Mortar,2010-1-16,97980,,True,girl groups
50843,Granite Terminal,2013-1-2,79035,Zesty,True,boy groups
50844,Happy Ride,2019-2-16,53421,,True,girl groups
50845,Pilot Regular,2012-3-29,44117,Crunchy,True,girl groups
50846,Mace Maximum,2013-5-27,21382,,True,girl groups
50847,Inventory Upbeat,2022-3-26,67380,,True,girl groups
50848,Product Cube,2017-6-13,49195,Ferocious,True,girl groups
50849,Perfect File,2023-9-23,92139,Easy,True,girl groups
50850,Firestop Damaged,2015-9-22,10461,Zesty,True,boy groups
50851,Excited Chain,2019-3-17,32197,Insulated,True,boy groups
50852,Serif Pizzicato,2014-2-23,66218,,True,boy groups
50853,Volumetric Cycle,2011-8-15,100529,,False,boy groups
50854,Bold Agent,2010-5-8,7385,Adventurous,False,boy groups
50855,Dry Body,2014-3-20,8817,,True,girl groups
50856,Stone Tee,2011-8-18,60478,,True,girl groups
50857,Salt Chromatic,2010-2-4,11824,,True,girl groups
50858,Spitz Bone,2011-2-17,35758,,True,boy groups
50859,Browser Bronze,2014-11-1,64441,,True,girl groups
50860,Cheesy Rice,2014-1-4,78230,,True,girl groups
50861,Obliging Alligator,2016-3-5,47159,Level,True,girl groups
50862,Miniature Journal,2013-3-15,51965,Maximum,False,boy groups
50863,Frigid Marmalade,2022-3-29,64509,Colorful,True,boy groups
50864,Radiator Chill,2015-9-2,38919,,False,boy groups
50865,Rectilinear Fascia,2015-6-10,17125,Rounded,True,girl groups
50866,Absolute Note,2012-2-26,82568,Unsolvable,True,girl groups
50867,Chamfered Map,2019-4-9,5357,Rapid,True,boy groups
50868,Point Salty,2018-4-12,52225,,True,girl groups
50869,Charge Rapid,2021-10-29,2771,Kind,False,boy groups
50870,Lens Weary,2014-10-13,43758,,True,girl groups
50871,Drab Frieze,2011-5-16,27919,,True,girl groups
50872,Shabby Coach,2014-6-24,68665,Braised,True,boy groups
50873,Horizontal Birch,2014-6-9,10869,,True,girl groups
50874,Composite Raspberry,2023-11-2,81600,,True,boy groups
50875,Frozen Loop,2013-11-5,14935,Equilateral,True,girl groups
50876,Longitude Violent,2020-12-8,69713,Excited,True,boy groups
50877,Pork Spicy,2013-10-10,91645,,True,boy groups
50878,Intricate Omega,2014-11-16,5770,,True,girl groups
50879,Boolean Cyclist,2015-7-18,88014,Similar,True,girl groups
50880,Exhaustive Percussion,2016-6-12,26683,Senile,True,boy groups
50881,Cautious Sensor,2021-10-22,37411,Amicable,True,girl groups
50882,Hoops Piercing,2011-5-19,22570,Cold,False,girl groups
50883,Metaphor Coplanar,2020-11-1,12050,,True,boy groups
50884,Epoch Coherent,2012-8-25,55600,,True,boy groups
50885,Seller Round,2016-2-25,52820,Sweet,True,boy groups
50886,Perpendicular Gym,2012-4-15,56878,Elegant,True,boy groups
50887,Threaded Kelp,2021-5-1,70573,Kind,True,boy groups
50888,Account Chalky,2020-7-1,23957,,True,girl groups
50889,Beagle Colorful,2013-12-29,66348,,True,boy groups
50890,Citric Filet,2015-4-26,37473,Knurled,False,girl groups
50891,Purchase Glossy,2017-1-17,37168,Bare,True,boy groups
50892,Architecture Vicious,2020-5-1,52649,,True,girl groups
50893,Insulated Syntax,2019-7-20,29174,,True,girl groups
50894,Several Service,2023-4-9,33650,Proud,True,boy groups
50895,Merge Champagne,2017-3-27,48660,Absolute,True,boy groups
50896,Stucco Brilliant,2012-7-28,87355,Icy,False,girl groups
