id,name,debut,company_id,fanclub_name,active,type
75511,Creative Relaxed,2011-3-23,75297,,False,girl groups
75512,Saucy Rebate,2010-7-3,46112,Creamy,True,boy groups
75513,Latent Terrier,2021-11-14,44023,,False,girl groups
75514,Nondeterministic Angle,2017-1-25,90008,,True,boy groups
75515,Universal Angle,2011-6-29,40523,,False,boy groups
75516,Piercing Ball,2015-9-24,47991,Cool,True,boy groups
75517,Phantom External,2012-2-15,69994,Animato,True,boy groups
75518,Furious Backstory,2013-8-3,100439,,True,girl groups
75519,Online Architecture,2020-5-5,79277,,True,girl groups
75520,Caramelized Mat,2013-10-28,99226,Narrow,True,boy groups
75521,Century Staccato,2022-12-11,11072,,False,boy groups
75522,Mechanical Triathlon,2023-10-7,50674,Mild,True,girl groups
75523,Mall Gentle,2016-6-15,89534,,False,girl groups
75524,Error Chalky,2016-10-1,17987,Rowdy,False,boy groups
75525,Lazy Barrier,2010-7-23,36317,Red,False,girl groups
75526,Fork Snowy,2019-10-11,1854,Green,True,boy groups
75527,Minty Corgie,2012-9-7,3180,Spry,True,girl groups
75528,Saucy Bud,2022-7-17,76782,Blazing,False,girl groups
75529,Interval Grating,2017-6-14,87013,Thick,True,boy groups
75530,Joint Sedan,2023-11-15,11225,Radioactive,True,boy groups
75531,Fort Relative,2017-8-29,95465,Mode,False,girl groups
75532,Asymptotic Brass,2012-10-10,5931,Strong,True,girl groups
75533,Flunky Amicable,2015-3-10,62958,,True,girl groups
75534,Obtuse Latency,2016-4-13,60147,Magenta,True,boy groups
75535,Quantum Axel,2021-4-11,16779,Excited,True,girl groups
75536,Mast Allegro,2019-9-28,41544,Diachronic,True,girl groups
75537,Golfer Faded,2011-8-24,94250,Tomato,True,girl groups
75538,Locus Cold,2016-12-11,57603,Regional,True,boy groups
75539,Strain Grandioso,2010-2-11,43564,Chartreuse,True,girl groups
75540,Cycle Grilled,2018-12-21,84546,,True,girl groups
75541,Ostrich Creative,2016-5-4,17641,,True,girl groups
75542,Manor Chalky,2016-12-22,1643,,True,boy groups
75543,Internal Bank,2021-5-18,78227,,True,girl groups
75544,Thumbnail Cool,2023-8-12,34119,Round,True,girl groups
75545,Old Ancestor,2022-11-1,42715,Kinetic,False,girl groups
75546,Banylus Angry,2017-5-18,74965,Proud,True,girl groups
75547,Collinear Learning,2021-7-27,25886,,False,boy groups
75548,Deck Dry,2013-7-9,44971,Timid,True,boy groups
75549,Brass Corona,2020-7-8,26010,,True,boy groups
75550,Commutative Falcon,2010-1-17,63909,,True,girl groups
75551,Gulf Cheerful,2010-2-10,85561,,True,boy groups
75552,Salty Ray,2021-1-16,92262,,True,girl groups
75553,Flam Coral,2016-9-10,53088,Acute,True,boy groups
75554,Staccato Athlete,2017-4-5,61533,Cold,True,boy groups
75555,Smoky Hue,2011-4-24,99238,Fixed,True,boy groups
75556,Edible Hadron,2022-9-24,31936,,True,girl groups
75557,Operator Crazy,2017-12-10,71759,Primordial,True,boy groups
75558,Anthology Flat,2022-12-6,88885,,False,boy groups
75559,Muffin Abstract,2011-5-7,99550,Muffled,True,boy groups
75560,Trusting Eagle,2021-11-28,48308,,True,girl groups
75561,Raclette Undecidable,2010-7-24,9119,Soft,True,boy groups
75562,Unary Falcon,2023-5-13,90736,,True,girl groups
75563,Clone Mashed,2018-11-19,9799,,True,boy groups
75564,Intense Shell,2014-4-10,40927,Moist,False,boy groups
75565,Chart Glum,2022-7-8,91679,Free,True,boy groups
75566,Commutative Mean,2013-7-29,94704,,True,boy groups
75567,Offense Plum,2010-12-22,43476,Grilled,True,boy groups
75568,Resultant Calm,2017-10-21,17263,Chewy,True,girl groups
75569,Laminate Greasy,2017-7-16,47273,,False,boy groups
75570,Classic Internal,2022-10-19,52471,Overcast,True,girl groups
75571,Frayed Stack,2018-11-6,46611,Glum,False,girl groups
75572,Gun Raw,2020-1-13,2987,Bold,True,boy groups
75573,Quark Leather,2020-2-22,64618,,True,girl groups
75574,Witty Plateau,2016-2-19,4628,,True,girl groups
75575,Endothermic Patch,2021-9-19,91558,Sophisticated,True,girl groups
75576,Fast Armory,2015-8-15,74313,,False,boy groups
75577,Stem Fixed,2011-4-22,87525,,True,girl groups
75578,Staff Gravitational,2016-10-14,78800,,True,boy groups
75579,Optimal Class,2014-6-23,10827,,True,boy groups
75580,Accepting Surface,2018-8-13,30860,,True,boy groups
75581,Adventurous Veranda,2015-5-11,24577,,True,girl groups
75582,Deductible Open,2013-2-8,23082,Another,True,girl groups
75583,Instant Interval,2020-7-18,52102,,False,boy groups
75584,Minor Inclusive,2018-1-8,15485,,False,boy groups
75585,Deal Legato,2022-8-11,84285,,True,girl groups
75586,Umpire Sluggish,2014-8-12,22179,Free,False,girl groups
75587,Swiss Milky,2019-5-16,46846,Free,True,girl groups
75588,Inch Regular,2018-7-21,54846,Rich,True,girl groups
75589,Force Brute,2016-2-18,12896,,True,boy groups
75590,Inch Commutative,2012-11-12,57087,,True,girl groups
75591,Dry Jacquard,2014-5-10,77041,Archaic,True,girl groups
75592,Truss Oriented,2018-1-11,2803,Chromatic,True,girl groups
75593,Bocaccio Acyclic,2015-9-24,26200,,True,boy groups
75594,Palace Thin,2011-1-22,2448,Maroon,True,girl groups
75595,Line Nippy,2010-5-11,43866,Creative,True,girl groups
75596,Point Grim,2018-10-15,52705,Inventive,False,girl groups
75597,Grouse Thin,2014-2-19,41084,,True,girl groups
75598,Prior Cloying,2015-4-5,41942,,False,boy groups
75599,Embedding Acidic,2020-2-25,63952,,True,boy groups
75600,Title Figurative,2020-9-11,96693,Metallic,False,girl groups
75601,Gradient Lead,2017-4-24,48244,Pizzicato,True,girl groups
75602,Harbor Generous,2019-12-21,41911,Concentric,True,boy groups
75603,Horn Flat,2022-12-3,2781,,True,girl groups
75604,Tart Radial,2021-12-9,37754,Dark,True,boy groups
75605,Polo Chewy,2012-6-9,26533,,True,girl groups
75606,Beneficiary Senile,2013-11-20,80153,Chewy,True,boy groups
75607,Fluid Achromatic,2016-1-9,35237,,True,boy groups
75608,Gulch Ordered,2010-7-27,38943,,False,girl groups
75609,Architect Compact,2016-6-2,7479,,True,boy groups
75610,Vine Free,2013-11-15,70391,Proud,True,girl groups
75611,Direct Soil,2010-2-6,96997,,True,boy groups
75612,Power Smart,2010-11-18,14189,,False,boy groups
75613,Crunchy Degree,2021-1-12,32556,Nice,True,girl groups
75614,Rack Rowdy,2019-8-3,46577,Staff,True,boy groups
75615,Elaborate Tray,2013-7-12,18353,,False,girl groups
75616,Ternary Echo,2014-5-8,17281,,False,girl groups
75617,Natural Tungsten,2013-12-16,63264,,True,boy groups
75618,Boxy Section,2013-12-12,83481,Green,True,girl groups
75619,Taxonomic Manuscript,2021-9-2,32393,Fresh,True,girl groups
75620,Descent Teaser,2011-1-12,39054,,True,boy groups
75621,Ravelin Coffee,2020-8-27,32303,,True,girl groups
75622,Bed Heather,2016-5-4,11176,Pleasant,False,girl groups
75623,Warm Culture,2011-7-13,61647,Tomato,True,girl groups
75624,Chromatic Projection,2023-12-7,29270,,False,girl groups
75625,Faint Fleece,2010-3-13,23301,Blocking,True,girl groups
75626,Fermata Cobalt,2019-5-19,18151,Skinny,True,girl groups
75627,Trite Jig,2023-6-22,54455,,True,girl groups
75628,Livid Bold,2011-7-2,62026,Bright,True,boy groups
75629,Nucleus Huge,2020-4-27,88436,Andante,True,girl groups
75630,Odious Ginger,2017-12-17,40751,,False,girl groups
75631,Bisque Second,2018-8-27,20652,Greasy,True,girl groups
75632,Lens Unsorted,2021-11-10,99246,Cool,True,girl groups
75633,Pollen Senile,2011-12-27,83362,,True,boy groups
75634,Cache Sugary,2010-4-28,78334,,False,boy groups
75635,Assistant Citric,2014-10-19,91839,Little,True,boy groups
75636,Subset Dull,2014-8-23,96313,Finite,False,girl groups
75637,Flat Log,2019-8-13,84001,,False,boy groups
75638,Regional Redshift,2021-9-26,79131,Complex,True,boy groups
75639,Unsorted Customer,2012-7-17,46435,,False,girl groups
75640,Smart Editor,2015-4-21,32422,Broad,True,boy groups
75641,Concave Silo,2020-4-20,16965,Long,True,girl groups
75642,Hop Muffled,2022-4-28,55857,,True,girl groups
75643,Merge Potential,2018-9-3,44299,,False,boy groups
75644,Bookcase Light,2019-2-16,42009,Bare,True,girl groups
75645,Pallid Bastion,2020-11-27,51210,Canary,True,girl groups
75646,Ternary Container,2013-3-4,2506,Canary,True,boy groups
75647,Ascent League,2015-9-18,77693,,True,boy groups
75648,Degree Undirected,2018-5-7,74523,Organic,True,girl groups
75649,Caulk Creamy,2010-9-10,86586,Heartless,True,girl groups
75650,Bisque Arroyo,2011-3-26,36850,,False,girl groups
75651,Carrier Concrete,2023-7-11,94466,,True,girl groups
75652,Warm Space,2011-12-22,36395,Cheerful,True,girl groups
75653,Pointelle Mechanical,2018-9-9,25839,,False,girl groups
75654,Icy Hash,2019-6-17,72525,Jolly,True,boy groups
75655,Progressive Firestop,2013-6-22,10528,Tempered,False,boy groups
75656,Horror Icy,2018-11-12,42253,Mode,True,boy groups
75657,Terminal Objective,2011-2-4,86369,,False,girl groups
75658,Spry Impulse,2012-12-17,38619,,True,girl groups
75659,Manifold Sweet,2010-6-12,77839,,True,girl groups
75660,Lake Factorial,2016-7-28,33767,Pureed,True,boy groups
75661,Glowing Haddock,2023-8-15,90403,,True,girl groups
75662,Boolean Surface,2015-7-25,74063,Ragged,True,girl groups
75663,Sea Grouchy,2020-8-29,14708,,False,boy groups
75664,Archaic Planner,2022-8-20,38935,,False,boy groups
75665,Mesh Gourmet,2014-11-24,45606,Quadratic,True,boy groups
75666,Apartment Bitter,2016-10-10,19501,,False,girl groups
75667,Watchtower Partial,2021-6-29,31791,Immature,True,boy groups
75668,Orthogonal Mono,2010-7-26,69313,Crimson,True,boy groups
75669,Glowing Square,2015-9-4,97611,Inflammable,True,boy groups
75670,Brute Force,2013-7-25,47884,Deterministic,True,boy groups
75671,Quail Advanced,2022-5-2,6132,Mild,True,girl groups
75672,Runway Tan,2018-3-25,38391,,True,boy groups
75673,Mint Mile,2014-8-15,34166,Concave,True,girl groups
75674,Asphalt Cloudy,2022-6-8,42222,Orange,True,girl groups
75675,Laminated Pepper,2013-8-9,98935,Plum,True,boy groups
75676,Cheerful Cadence,2016-11-18,71879,,True,girl groups
75677,Bright Riser,2022-11-1,67026,Concave,True,girl groups
75678,Estimator Vintage,2017-2-26,90022,,True,girl groups
75679,Clever Skill,2014-3-7,43600,,True,girl groups
75680,String Largo,2017-12-16,51501,Concentric,True,boy groups
75681,Archaic Expression,2021-7-27,96481,,True,boy groups
75682,Graph Warped,2017-9-16,72348,,False,girl groups
75683,Libretto Compressor,2019-6-16,35312,,True,girl groups
75684,Asphalt Ice,2020-6-1,6776,,True,boy groups
75685,Diagonal Team,2013-8-24,95569,Hoary,False,boy groups
75686,Andante Spruce,2021-4-6,5404,,True,boy groups
75687,Annuity Adventurous,2021-5-14,83762,Constant,True,girl groups
75688,Joint Horseradish,2016-2-9,8352,Salty,True,girl groups
75689,Comptroller Coffee,2018-4-17,87438,,False,girl groups
75690,Grandioso Radiation,2014-9-19,66905,Thick,True,boy groups
75691,Meat Selfish,2020-8-25,5338,,True,girl groups
75692,Buffer Blaring,2012-3-16,57992,,True,boy groups
75693,Pitch Courtly,2010-12-21,57827,Gritty,True,girl groups
75694,Time Inclusive,2015-5-18,11725,,True,boy groups
75695,Juicy Fluid,2018-4-14,16636,Obnoxious,True,girl groups
75696,Radar Radiant,2022-5-18,43868,Electric,False,girl groups
75697,Basic Trip,2019-1-17,14070,Juicy,True,girl groups
75698,Sport International,2012-5-5,74316,,True,boy groups
75699,Officer Resonnt,2017-10-6,80370,,True,boy groups
75700,Plane Snow,2010-10-7,2883,Silly,True,girl groups
75701,Greasy Slur,2022-4-25,50432,,False,girl groups
75702,Linear Vine,2021-5-25,74320,,True,boy groups
75703,Oscillating Farad,2023-4-10,95678,,True,boy groups
75704,Bosun Isothermal,2022-7-6,65654,,False,boy groups
75705,Savage Rack,2010-5-21,59577,,False,girl groups
75706,Blaring Rice,2013-6-26,100363,,False,girl groups
75707,Ocelot External,2013-3-1,47358,Kind,False,boy groups
75708,Buffer Raw,2023-11-10,76971,,True,boy groups
75709,Chateau Messy,2015-6-8,5122,,True,boy groups
75710,Literal Smoky,2018-9-24,53992,,True,boy groups
75711,Omelette Mild,2010-1-25,93221,,True,girl groups
75712,Gulch Poky,2012-5-24,12039,,True,boy groups
75713,Enfilade Shabby,2023-12-25,74517,Rich,True,girl groups
75714,Sharp Small,2016-2-11,62753,Claret,True,girl groups
75715,Caulk Obtuse,2012-10-5,82357,,True,girl groups
75716,Instant Inflation,2023-10-14,33101,,True,girl groups
75717,Optimal Beer,2012-6-3,80146,Inclusive,True,boy groups
75718,Brush Grouchy,2023-3-29,76599,,True,boy groups
75719,Interior Perimeter,2010-8-5,39318,,True,boy groups
75720,Ivory Residual,2010-9-26,93817,,True,girl groups
75721,Moleskin Orthogonal,2015-3-29,18975,,True,girl groups
75722,Obsolete Cheetah,2021-3-23,83090,Spicy,True,boy groups
75723,Longhair Blaring,2020-8-17,40451,Extremal,True,boy groups
75724,Gold Hoops,2011-7-7,28246,,True,boy groups
75725,Dissonance Roaring,2022-4-25,21439,,True,girl groups
75726,Entrepreneur Cautious,2017-6-28,51096,Isobaric,True,girl groups
75727,Refined Feist,2011-7-9,19014,Bitter,True,girl groups
75728,Cheerful Bag,2022-8-25,96262,Creative,True,girl groups
75729,Glossy Plate,2011-9-12,45864,,True,girl groups
75730,Svn Tart,2023-1-28,20048,,True,girl groups
75731,Quiet Veneer,2021-8-25,97787,Helpful,True,girl groups
75732,Spicy Balcony,2016-4-11,10114,Worn,True,boy groups
75733,Tunnel Grim,2023-6-5,12325,,False,girl groups
75734,Ravvet Burning,2021-4-17,53456,Hot,True,boy groups
75735,Perfect Balustrade,2017-2-18,53791,,False,boy groups
75736,Compete Caramelized,2022-5-15,73397,Moderato,True,girl groups
75737,Cruel Prosecco,2017-11-4,32745,Best,True,girl groups
75738,Overcast Extra,2022-7-2,21850,,True,boy groups
75739,Moist Cistern,2021-6-29,61087,,True,boy groups
75740,Centroid Trite,2014-3-9,34369,Sunny,True,boy groups
75741,Salmon Gong,2021-1-9,73345,,True,girl groups
75742,Absolute Melt,2022-3-22,11828,Mode,True,boy groups
75743,Graceful Bocce,2018-6-4,70449,Generous,True,girl groups
75744,Swift Rate,2013-7-5,93620,,True,girl groups
75745,Fowl Agile,2011-6-29,78447,Rich,True,girl groups
75746,Force Brute,2012-8-13,13029,,True,girl groups
75747,Repository Wood,2015-6-4,4340,,True,boy groups
75748,Formant Courtly,2021-4-12,29710,Chill,False,boy groups
75749,Locus Adjacent,2013-7-5,49403,Electrical,False,boy groups
75750,Basin Spry,2021-12-17,2412,Hot,False,boy groups
75751,Regular Limburger,2011-9-15,17278,,False,boy groups
75752,Participant Perfect,2010-9-19,18668,Rigid,True,boy groups
75753,Wavelength Finite,2016-9-21,52334,,True,girl groups
75754,Patio Warped,2011-3-14,51829,Impulsive,True,girl groups
75755,Datum Fast,2022-7-19,47071,,True,girl groups
75756,Feasible Face,2023-7-3,18726,,False,boy groups
75757,Kettle Bold,2018-3-21,60388,Ferocious,True,girl groups
75758,Allegro Watt,2020-4-3,63290,,True,boy groups
75759,Symphony Vicious,2011-10-24,20629,,True,boy groups
75760,Stone Manuscript,2011-7-21,32812,,True,girl groups
75761,Helpful Setback,2016-7-23,24516,,False,girl groups
75762,Ripe Pool,2012-3-21,82514,,True,boy groups
75763,Pantone Drab,2019-3-17,6400,Creative,True,girl groups
75764,Aquamarine Henry,2016-2-8,34047,Binary,True,boy groups
75765,Obvious Edge,2013-3-19,81205,,True,boy groups
75766,Surrender Sleek,2020-11-19,77598,,True,girl groups
75767,Nut Breezy,2018-6-16,58820,,False,boy groups
75768,Glowing Tower,2022-12-19,70245,,True,girl groups
75769,Graph Canary,2021-10-6,84440,Amber,False,girl groups
75770,Harrier Mute,2022-4-4,99305,,False,girl groups
75771,Taxonomic Cliff,2021-8-6,89613,Aged,True,boy groups
75772,Zinc Small,2016-8-2,35715,,True,girl groups
75773,Transform Aged,2013-8-4,55074,,False,boy groups
75774,Snow Gulch,2015-11-2,57374,,True,boy groups
75775,Jolly Rotation,2023-2-10,57211,,True,girl groups
75776,Bay Brown,2010-11-26,40803,Corn,False,girl groups
75777,Sluggish Level,2015-2-3,37153,,False,boy groups
75778,Cliche Brass,2023-7-2,70536,,True,boy groups
75779,Frame Odious,2013-8-19,66200,Heartless,True,girl groups
75780,Worn Pollock,2023-6-23,2848,,True,boy groups
75781,Windy Horseradish,2018-12-11,4666,Wood,False,boy groups
75782,Zesty Landfall,2014-8-11,30963,,False,girl groups
75783,Livid Pot,2023-11-3,91179,Freezing,True,girl groups
75784,Felt Fruit,2017-7-28,78801,,True,girl groups
75785,Sound Potential,2019-2-13,13682,Inscribed,True,girl groups
75786,Pleasant Tub,2013-5-20,4210,Pleasant,True,boy groups
75787,Senile Cheddar,2023-7-22,92471,Rapid,True,girl groups
75788,Tall Bibliography,2010-9-17,30238,,True,boy groups
75789,Caramelized Torpedo,2015-10-13,65745,Laminated,True,boy groups
75790,Relation Nondeterministic,2010-1-28,35332,Sleek,True,boy groups
75791,Tense Investor,2015-12-15,3552,Principal,True,girl groups
75792,Modulation Flat,2010-12-3,42513,Horizontal,True,boy groups
75793,Mahogany Generative,2022-11-22,62842,,True,girl groups
75794,Sparse Kite,2011-9-12,82595,,True,boy groups
75795,Tattered Titanium,2018-3-5,29944,Helpful,True,boy groups
75796,Raw Island,2023-11-24,98611,,True,boy groups
75797,Squad Wide,2012-7-4,46717,Gritty,False,girl groups
75798,Blowfish Exhaustive,2022-8-23,81771,,True,boy groups
75799,Formation Miniature,2010-1-9,95672,Fuchsia,True,girl groups
75800,Section Chocolate,2012-7-4,76805,,True,boy groups
75801,Comment Median,2017-5-1,40140,,False,girl groups
75802,Amarone Ambitious,2020-11-2,57405,,True,girl groups
75803,Baluster Thick,2011-6-18,96578,,True,girl groups
75804,Similar Photon,2021-6-17,11110,Light,True,girl groups
75805,Cove Tan,2015-3-9,3098,Mean,False,girl groups
75806,Accelerator Worn,2014-6-23,7502,Congruent,True,girl groups
75807,Wintry Chimichanga,2016-7-1,94592,Right,True,girl groups
75808,Grave Raven,2021-11-16,34073,Descriptive,True,boy groups
75809,Flunky Rank,2023-7-17,16027,,True,girl groups
75810,Tesla Equilateral,2010-1-8,34021,,False,girl groups
75811,Radiant Facade,2016-8-3,60563,,True,boy groups
75812,Pit Endothermic,2022-12-17,27616,,True,girl groups
75813,Tuna Greedy,2012-11-8,46026,,True,boy groups
75814,Flat Kite,2010-2-11,16563,,False,girl groups
75815,Frosty Coot,2010-12-6,68482,Parallel,True,girl groups
75816,Conduction Cyan,2016-12-21,99123,Molto,True,girl groups
75817,Bagel Slow,2021-6-13,32934,Mild,False,girl groups
75818,Gilded Print,2012-7-13,9026,Obtuse,True,boy groups
75819,Concave Dividend,2021-1-5,40621,Legato,True,girl groups
75820,Weight Fundamental,2016-3-3,56017,,True,girl groups
75821,Bland Loop,2022-2-22,3836,,True,girl groups
75822,National Trumpet,2023-8-13,68101,,True,boy groups
75823,Paprika Descriptive,2016-10-5,32310,,True,girl groups
75824,Critical Brad,2022-11-16,50642,Square,True,girl groups
75825,Broth Chewy,2014-7-2,87094,Magenta,True,girl groups
75826,Happy Guide,2016-11-11,47040,Short,True,boy groups
75827,Rigid Coach,2021-8-3,63699,,False,girl groups
75828,Wooden Name,2023-6-10,35671,,False,girl groups
75829,Claret Price,2019-7-28,72320,Mode,True,boy groups
75830,Threaded Turbine,2011-4-20,31290,Cold,True,boy groups
75831,National Supernova,2011-2-22,59523,Straight,True,girl groups
75832,Crate Booming,2012-9-27,7870,Current,True,girl groups
75833,Mute Quay,2016-5-12,36606,Partial,True,boy groups
75834,Either Angle,2022-4-18,21678,Mild,False,girl groups
75835,Polite Gable,2013-6-7,47806,,True,girl groups
75836,Gray Fixed,2014-8-27,27538,Fast,True,boy groups
75837,Gravity Glass,2021-6-23,56489,Curious,True,boy groups
75838,Period Hidden,2012-5-25,35263,National,True,boy groups
75839,Cask Chamfered,2017-10-11,98670,,True,girl groups
75840,Turret Glum,2023-7-18,92504,,False,girl groups
75841,Nearest Gingham,2018-8-11,65827,,False,girl groups
75842,Cleats Weathered,2019-6-25,98739,Immediate,True,girl groups
75843,Skill Calm,2018-9-25,57354,,True,girl groups
75844,Randomized Edging,2017-11-9,48696,,False,girl groups
75845,Animato Liason,2023-11-29,31573,,True,girl groups
75846,Body Acidic,2019-1-9,17448,Irregular,True,boy groups
75847,Creamy Canon,2016-12-13,50127,,True,girl groups
75848,Kettle Wise,2012-11-11,36788,,True,girl groups
75849,Sump Purple,2010-7-20,41751,,True,boy groups
75850,Narrative Independent,2022-2-3,90211,Extended,True,girl groups
75851,Vector Plain,2019-3-11,76595,White,True,boy groups
75852,Tritone Convex,2011-11-13,15403,,True,girl groups
75853,Solid Segment,2017-9-24,31323,Thick,True,girl groups
75854,Chamfered Debit,2020-7-28,62984,Joint,True,girl groups
75855,Regional Residual,2022-10-17,1392,Foggy,True,boy groups
75856,Crunchy Gearbox,2016-4-14,7507,Staccato,True,girl groups
75857,Reuben Matte,2021-8-15,45024,Light,True,boy groups
75858,Force Amortized,2018-5-9,13664,Coal,False,girl groups
75859,Aggregate Accepting,2021-2-10,72245,,True,girl groups
75860,Beat Salmon,2013-4-27,37874,,True,boy groups
75861,Pizzicato Darby,2023-10-14,85421,Briny,True,girl groups
75862,Matching Process,2023-2-12,70429,,True,girl groups
75863,Cask Chestnut,2015-3-14,95648,Salty,True,boy groups
75864,Resultant Convergence,2016-5-11,52088,Impulsive,True,boy groups
75865,Blazing Kelp,2013-7-9,48823,,True,girl groups
75866,Medium Antiquity,2013-9-21,28348,Worn,True,boy groups
75867,Smoggy Application,2018-10-7,71798,Blue,True,boy groups
75868,Adaptation Mute,2017-5-18,73177,,True,boy groups
75869,Alphabet Instant,2014-5-16,45699,Azure,True,boy groups
75870,Bin Few,2023-9-29,20138,Internal,True,boy groups
75871,Slab Inflammable,2015-8-25,30127,,True,girl groups
75872,Liability Visible,2014-5-20,86103,Finite,False,girl groups
75873,Taper Sharp,2017-8-2,73420,Dyadic,True,girl groups
75874,Fitting Elaborate,2020-7-19,100139,Horizontal,True,boy groups
75875,Milky Touch,2021-10-23,48087,,False,girl groups
75876,Celeste Fluid,2010-5-8,82824,Icy,True,boy groups
75877,Date Soluble,2010-11-22,56118,,False,girl groups
75878,Compressor Stringy,2021-10-21,82415,Asphalt,True,boy groups
75879,Extremal Center,2011-5-2,42400,,True,girl groups
75880,Delta Slow,2011-4-7,48441,Atomic,True,boy groups
75881,Consultant Salty,2017-12-26,54282,,True,girl groups
75882,Jack Amortized,2021-4-6,91146,,False,girl groups
75883,Plum Castle,2022-4-4,98438,,True,boy groups
75884,Shy Scab,2018-3-25,71799,,True,boy groups
75885,Swarm Couch,2023-8-3,42543,Cyclic,True,boy groups
75886,Performance Mute,2023-11-4,6321,,False,girl groups
75887,Diagonal Bailee,2014-6-18,64847,Silent,True,girl groups
75888,Concave Merlot,2013-11-8,67199,,True,girl groups
75889,Hushed Shrink,2020-11-20,35147,Vintage,True,girl groups
75890,Charitable Hut,2016-3-24,85944,,True,boy groups
75891,Formal Moss,2013-9-24,52162,,False,boy groups
75892,Tuna Sugary,2015-7-11,14842,,True,boy groups
75893,Rig Prepared,2015-7-28,26684,,True,boy groups
75894,Subscriber Massive,2011-11-28,54421,,True,girl groups
75895,Yogurt Dyadic,2010-2-14,34539,Indigo,True,boy groups
75896,Acidic Meter,2010-9-25,91098,Blocking,True,girl groups
75897,Chromatic Membership,2013-12-22,7970,Obnoxious,True,boy groups
75898,Perpendicular Concentration,2016-11-14,80813,Blocky,True,girl groups
